62,"t","Agricultural Chemical Usage 2006 Restricted Use Summary: Released October 3, 2007, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, U.S. Department of Agriculture."
62,"t","Cauliflower:  Agricultural Chemical Applications,"
62,"t","Restricted Use Pesticides,"
62,"t","Program States, 2006 1/"
62,"h","","","","","",""
62,"h","Restricted Use","Area","Appli-","Rate per","Rate per","Total"
62,"h","Pesticide","Applied","cations","Application","Crop Year","Applied"
62,"h","","","","","",""
62,"u","","Percent","Number","Pounds per Acre","Pounds per Acre","1,000 lbs"
62,"d","",,,,,
62,"d","Insecticides",,,,,
62,"d","  Chlorpyrifos",11,1.0,0.792,0.793,3.5
62,"d","  Diazinon",14,1.0,0.865,0.882,4.9
62,"d","  Emamectin benzoate",5,1.4,0.010,0.014,"( 2/ )"
62,"d","  Esfenvalerate",15,1.4,0.041,0.056,0.3
62,"d","  Lambda-cyhalothrin",14,2.2,0.024,0.051,0.3
62,"d","  Methomyl",3,1.1,0.733,0.826,1.0
62,"d","  Permethrin",1,1.1,0.093,0.099,"( 2/ )"
62,"d","  Zeta-cypermethrin",13,1.6,0.043,0.070,0.4
62,"c",""
62,"f","1/  Planted acreage in 2006 for California was 38,300 acres."
62,"f","2/  Total applied is less than 50 lbs."
